,Image_ID,Split
9535,1.2.276.0.7230010.3.1.4.8323329.3700.1517875179.46189,val
9536,1.2.276.0.7230010.3.1.4.8323329.10550.1517875224.230189,val
9537,1.2.276.0.7230010.3.1.4.8323329.4662.1517875184.24748,val
9538,1.2.276.0.7230010.3.1.4.8323329.1965.1517875170.455195,val
9539,1.2.276.0.7230010.3.1.4.8323329.11449.1517875232.514,val
9540,1.2.276.0.7230010.3.1.4.8323329.10169.1517875222.447445,val
9541,1.2.276.0.7230010.3.1.4.8323329.12182.1517875237.857605,val
9542,1.2.276.0.7230010.3.1.4.8323329.12836.1517875242.91894,val
9543,1.2.276.0.7230010.3.1.4.8323329.32404.1517875160.439332,val
9544,1.2.276.0.7230010.3.1.4.8323329.32671.1517875161.738157,val
9545,1.2.276.0.7230010.3.1.4.8323329.1949.1517875170.390589,val
9546,1.2.276.0.7230010.3.1.4.8323329.2549.1517875173.330372,val
9547,1.2.276.0.7230010.3.1.4.8323329.5044.1517875186.118298,val
9548,1.2.276.0.7230010.3.1.4.8323329.2507.1517875173.80173,val
9549,1.2.276.0.7230010.3.1.4.8323329.11812.1517875235.139557,val
9550,1.2.276.0.7230010.3.1.4.8323329.12995.1517875242.919965,val
9551,1.2.276.0.7230010.3.1.4.8323329.32519.1517875160.990399,val
9552,1.2.276.0.7230010.3.1.4.8323329.2154.1517875171.397341,val
9553,1.2.276.0.7230010.3.1.4.8323329.10164.1517875222.418058,val
9554,1.2.276.0.7230010.3.1.4.8323329.13409.1517875245.177891,val
9555,1.2.276.0.7230010.3.1.4.8323329.14121.1517875249.712674,val
9556,1.2.276.0.7230010.3.1.4.8323329.329.1517875162.405060,val
9557,1.2.276.0.7230010.3.1.4.8323329.5680.1517875189.523496,val
9558,1.2.276.0.7230010.3.1.4.8323329.12058.1517875237.164472,val
9559,1.2.276.0.7230010.3.1.4.8323329.14377.1517875251.815822,val
9560,1.2.276.0.7230010.3.1.4.8323329.12424.1517875239.60767,val
9561,1.2.276.0.7230010.3.1.4.8323329.5601.1517875188.984795,val
9562,1.2.276.0.7230010.3.1.4.8323329.5150.1517875186.651908,val
9563,1.2.276.0.7230010.3.1.4.8323329.32041.1517875158.164417,val
9564,1.2.276.0.7230010.3.1.4.8323329.4102.1517875181.126517,val
9565,1.2.276.0.7230010.3.1.4.8323329.32569.1517875161.255037,val
9566,1.2.276.0.7230010.3.1.4.8323329.4842.1517875185.77546,val
9567,1.2.276.0.7230010.3.1.4.8323329.3621.1517875178.714716,val
9568,1.2.276.0.7230010.3.1.4.8323329.3037.1517875175.760202,val
9569,1.2.276.0.7230010.3.1.4.8323329.11125.1517875231.290652,val
9570,1.2.276.0.7230010.3.1.4.8323329.3443.1517875177.871597,val
9571,1.2.276.0.7230010.3.1.4.8323329.12525.1517875239.529851,val
9572,1.2.276.0.7230010.3.1.4.8323329.32006.1517875157.976665,val
9573,1.2.276.0.7230010.3.1.4.8323329.5684.1517875189.608347,val
9574,1.2.276.0.7230010.3.1.4.8323329.12666.1517875241.48706,val
9575,1.2.276.0.7230010.3.1.4.8323329.10425.1517875223.660376,val
9576,1.2.276.0.7230010.3.1.4.8323329.3690.1517875178.996371,val
9577,1.2.276.0.7230010.3.1.4.8323329.5188.1517875186.881687,val
9578,1.2.276.0.7230010.3.1.4.8323329.10763.1517875225.534396,val
9579,1.2.276.0.7230010.3.1.4.8323329.5499.1517875188.512797,val
9580,1.2.276.0.7230010.3.1.4.8323329.2666.1517875173.948896,val
9581,1.2.276.0.7230010.3.1.4.8323329.11108.1517875231.191924,val
9582,1.2.276.0.7230010.3.1.4.8323329.473.1517875163.101438,val
9583,1.2.276.0.7230010.3.1.4.8323329.11062.1517875230.553648,val
9584,1.2.276.0.7230010.3.1.4.8323329.31842.1517875157.104500,val
9585,1.2.276.0.7230010.3.1.4.8323329.2267.1517875171.867949,val
9586,1.2.276.0.7230010.3.1.4.8323329.32329.1517875160.91430,val
9587,1.2.276.0.7230010.3.1.4.8323329.14107.1517875249.663850,val
9588,1.2.276.0.7230010.3.1.4.8323329.1123.1517875166.393683,val
9589,1.2.276.0.7230010.3.1.4.8323329.13066.1517875243.389170,val
9590,1.2.276.0.7230010.3.1.4.8323329.5501.1517875188.534213,val
9591,1.2.276.0.7230010.3.1.4.8323329.12904.1517875242.467403,val
9592,1.2.276.0.7230010.3.1.4.8323329.2593.1517875173.632298,val
9593,1.2.276.0.7230010.3.1.4.8323329.3245.1517875176.864282,val
9594,1.2.276.0.7230010.3.1.4.8323329.11881.1517875236.176031,val
9595,1.2.276.0.7230010.3.1.4.8323329.10683.1517875225.60551,val
9596,1.2.276.0.7230010.3.1.4.8323329.1307.1517875167.209265,val
9597,1.2.276.0.7230010.3.1.4.8323329.12749.1517875241.629788,val
9598,1.2.276.0.7230010.3.1.4.8323329.4405.1517875182.677055,val
9599,1.2.276.0.7230010.3.1.4.8323329.13094.1517875243.559528,val
9600,1.2.276.0.7230010.3.1.4.8323329.13382.1517875245.51471,val
9601,1.2.276.0.7230010.3.1.4.8323329.4893.1517875185.298621,val
9602,1.2.276.0.7230010.3.1.4.8323329.13993.1517875249.34829,val
9603,1.2.276.0.7230010.3.1.4.8323329.14264.1517875250.479366,val
9604,1.2.276.0.7230010.3.1.4.8323329.32057.1517875158.222718,val
9605,1.2.276.0.7230010.3.1.4.8323329.11705.1517875234.394538,val
9606,1.2.276.0.7230010.3.1.4.8323329.10834.1517875225.849835,val
9607,1.2.276.0.7230010.3.1.4.8323329.4933.1517875185.534012,test
9608,1.2.276.0.7230010.3.1.4.8323329.3026.1517875175.715498,test
9609,1.2.276.0.7230010.3.1.4.8323329.5620.1517875189.116371,test
9610,1.2.276.0.7230010.3.1.4.8323329.12854.1517875242.201119,test
9611,1.2.276.0.7230010.3.1.4.8323329.5722.1517875189.754311,test
9612,1.2.276.0.7230010.3.1.4.8323329.5364.1517875187.784611,test
9613,1.2.276.0.7230010.3.1.4.8323329.13187.1517875244.54801,test
9614,1.2.276.0.7230010.3.1.4.8323329.11115.1517875231.233542,test
9615,1.2.276.0.7230010.3.1.4.8323329.32212.1517875159.42351,test
9616,1.2.276.0.7230010.3.1.4.8323329.10064.1517875221.817093,test
9617,1.2.276.0.7230010.3.1.4.8323329.3566.1517875178.457095,test
9618,1.2.276.0.7230010.3.1.4.8323329.13432.1517875245.305671,test
9619,1.2.276.0.7230010.3.1.4.8323329.12745.1517875241.608863,test
9620,1.2.276.0.7230010.3.1.4.8323329.14064.1517875249.454414,test
9621,1.2.276.0.7230010.3.1.4.8323329.11869.1517875236.125706,test
9622,1.2.276.0.7230010.3.1.4.8323329.13930.1517875248.708313,test
9623,1.2.276.0.7230010.3.1.4.8323329.13567.1517875246.655379,test
9624,1.2.276.0.7230010.3.1.4.8323329.31820.1517875157.38187,test
9625,1.2.276.0.7230010.3.1.4.8323329.4716.1517875184.276209,test
9626,1.2.276.0.7230010.3.1.4.8323329.4947.1517875185.628602,test
9627,1.2.276.0.7230010.3.1.4.8323329.2277.1517875171.915442,test
9628,1.2.276.0.7230010.3.1.4.8323329.3649.1517875178.825898,test
9629,1.2.276.0.7230010.3.1.4.8323329.1551.1517875168.374267,test
9630,1.2.276.0.7230010.3.1.4.8323329.32296.1517875159.755383,test
9631,1.2.276.0.7230010.3.1.4.8323329.12288.1517875238.391004,test
9632,1.2.276.0.7230010.3.1.4.8323329.14216.1517875250.272316,test
9633,1.2.276.0.7230010.3.1.4.8323329.10731.1517875225.339875,test
9634,1.2.276.0.7230010.3.1.4.8323329.2832.1517875174.954179,test
9635,1.2.276.0.7230010.3.1.4.8323329.10200.1517875222.607319,test
9636,1.2.276.0.7230010.3.1.4.8323329.3460.1517875177.931630,test
9637,1.2.276.0.7230010.3.1.4.8323329.2144.1517875171.362910,test
9638,1.2.276.0.7230010.3.1.4.8323329.5090.1517875186.367254,test
9639,1.2.276.0.7230010.3.1.4.8323329.13589.1517875246.769641,test
9640,1.2.276.0.7230010.3.1.4.8323329.2793.1517875174.756561,test
9641,1.2.276.0.7230010.3.1.4.8323329.4328.1517875182.311839,test
9642,1.2.276.0.7230010.3.1.4.8323329.12610.1517875240.125714,test
9643,1.2.276.0.7230010.3.1.4.8323329.14496.1517875252.386912,test
9644,1.2.276.0.7230010.3.1.4.8323329.5717.1517875189.743926,test
9645,1.2.276.0.7230010.3.1.4.8323329.1555.1517875168.395268,test
9646,1.2.276.0.7230010.3.1.4.8323329.12812.1517875241.969797,test
9647,1.2.276.0.7230010.3.1.4.8323329.10328.1517875223.177887,test
9648,1.2.276.0.7230010.3.1.4.8323329.2427.1517875172.651558,test
9649,1.2.276.0.7230010.3.1.4.8323329.1978.1517875170.521062,test
9650,1.2.276.0.7230010.3.1.4.8323329.4956.1517875185.676531,test
9651,1.2.276.0.7230010.3.1.4.8323329.4503.1517875183.187183,test
9652,1.2.276.0.7230010.3.1.4.8323329.2741.1517875174.378399,test
9653,1.2.276.0.7230010.3.1.4.8323329.5616.1517875189.91929,test
9654,1.2.276.0.7230010.3.1.4.8323329.11059.1517875230.479478,test
9655,1.2.276.0.7230010.3.1.4.8323329.10729.1517875225.333715,test
9656,1.2.276.0.7230010.3.1.4.8323329.2526.1517875173.203300,test
9657,1.2.276.0.7230010.3.1.4.8323329.3775.1517875179.372719,test
9658,1.2.276.0.7230010.3.1.4.8323329.12467.1517875239.248535,test
9659,1.2.276.0.7230010.3.1.4.8323329.13492.1517875245.551967,test
9660,1.2.276.0.7230010.3.1.4.8323329.1228.1517875166.868196,test
9661,1.2.276.0.7230010.3.1.4.8323329.11992.1517875236.809747,test
9662,1.2.276.0.7230010.3.1.4.8323329.1678.1517875168.880587,test
9663,1.2.276.0.7230010.3.1.4.8323329.11284.1517875232.140220,test
9664,1.2.276.0.7230010.3.1.4.8323329.2687.1517875174.57781,test
9665,1.2.276.0.7230010.3.1.4.8323329.4496.1517875183.158791,test
9666,1.2.276.0.7230010.3.1.4.8323329.5670.1517875189.413078,test
9667,1.2.276.0.7230010.3.1.4.8323329.11634.1517875234.32434,test
9668,1.2.276.0.7230010.3.1.4.8323329.12064.1517875237.189926,test
9669,1.2.276.0.7230010.3.1.4.8323329.12307.1517875238.480106,test
9670,1.2.276.0.7230010.3.1.4.8323329.11373.1517875232.661917,test
9671,1.2.276.0.7230010.3.1.4.8323329.14219.1517875250.277879,test
9672,1.2.276.0.7230010.3.1.4.8323329.2356.1517875172.316986,test
9673,1.2.276.0.7230010.3.1.4.8323329.14117.1517875249.705171,test
9674,1.2.276.0.7230010.3.1.4.8323329.13553.1517875246.596560,test
9675,1.2.276.0.7230010.3.1.4.8323329.13576.1517875246.687523,test
9676,1.2.276.0.7230010.3.1.4.8323329.12297.1517875238.433576,test
9677,1.2.276.0.7230010.3.1.4.8323329.4671.1517875184.56649,test
9678,1.2.276.0.7230010.3.1.4.8323329.12083.1517875237.270398,test
9679,1.2.276.0.7230010.3.1.4.8323329.11560.1517875233.626521,test
9680,1.2.276.0.7230010.3.1.4.8323329.12004.1517875236.852955,test
9681,1.2.276.0.7230010.3.1.4.8323329.5303.1517875187.517783,test
9682,1.2.276.0.7230010.3.1.4.8323329.2322.1517875172.167373,test
9683,1.2.276.0.7230010.3.1.4.8323329.12892.1517875242.411217,test
9684,1.2.276.0.7230010.3.1.4.8323329.12495.1517875239.386976,test
9685,1.2.276.0.7230010.3.1.4.8323329.3694.1517875179.15919,test
9686,1.2.276.0.7230010.3.1.4.8323329.32561.1517875161.229897,test
9687,1.2.276.0.7230010.3.1.4.8323329.14112.1517875249.686238,test
9688,1.2.276.0.7230010.3.1.4.8323329.12272.1517875238.343722,test
9689,1.2.276.0.7230010.3.1.4.8323329.10126.1517875222.228168,test
9690,1.2.276.0.7230010.3.1.4.8323329.32450.1517875160.680620,test
9691,1.2.276.0.7230010.3.1.4.8323329.2859.1517875175.110756,test
9692,1.2.276.0.7230010.3.1.4.8323329.3903.1517875180.51591,test
9693,1.2.276.0.7230010.3.1.4.8323329.14020.1517875249.171540,test
9694,1.2.276.0.7230010.3.1.4.8323329.3626.1517875178.720627,test
9695,1.2.276.0.7230010.3.1.4.8323329.2285.1517875171.931964,test
9696,1.2.276.0.7230010.3.1.4.8323329.4380.1517875182.577377,test
9697,1.2.276.0.7230010.3.1.4.8323329.32496.1517875160.863782,test
9698,1.2.276.0.7230010.3.1.4.8323329.32179.1517875158.920526,test
9699,1.2.276.0.7230010.3.1.4.8323329.11007.1517875229.455694,test
9700,1.2.276.0.7230010.3.1.4.8323329.12473.1517875239.275987,test
9701,1.2.276.0.7230010.3.1.4.8323329.11044.1517875230.76174,test
9702,1.2.276.0.7230010.3.1.4.8323329.4378.1517875182.568348,test
9703,1.2.276.0.7230010.3.1.4.8323329.3583.1517875178.571601,test
9704,1.2.276.0.7230010.3.1.4.8323329.14545.1517875252.633942,test
9705,1.2.276.0.7230010.3.1.4.8323329.1061.1517875166.104673,test
9706,1.2.276.0.7230010.3.1.4.8323329.11718.1517875234.443942,test
9707,1.2.276.0.7230010.3.1.4.8323329.10433.1517875223.713202,test
9708,1.2.276.0.7230010.3.1.4.8323329.11667.1517875234.215818,test
9709,1.2.276.0.7230010.3.1.4.8323329.11934.1517875236.540661,test
9710,1.2.276.0.7230010.3.1.4.8323329.11561.1517875233.626716,test
9711,1.2.276.0.7230010.3.1.4.8323329.10003.1517875220.942420,test
9712,1.2.276.0.7230010.3.1.4.8323329.2160.1517875171.422668,test
9713,1.2.276.0.7230010.3.1.4.8323329.3428.1517875177.801212,test
9714,1.2.276.0.7230010.3.1.4.8323329.4603.1517875183.683946,test
9715,1.2.276.0.7230010.3.1.4.8323329.14569.1517875252.751822,test
9716,1.2.276.0.7230010.3.1.4.8323329.12667.1517875241.45147,test
9717,1.2.276.0.7230010.3.1.4.8323329.11387.1517875232.737592,test
9718,1.2.276.0.7230010.3.1.4.8323329.5407.1517875187.957019,test
9719,1.2.276.0.7230010.3.1.4.8323329.3220.1517875176.689185,test
9720,1.2.276.0.7230010.3.1.4.8323329.12883.1517875242.349828,test
9721,1.2.276.0.7230010.3.1.4.8323329.12786.1517875241.834049,test
9722,1.2.276.0.7230010.3.1.4.8323329.1214.1517875166.812240,test
9723,1.2.276.0.7230010.3.1.4.8323329.10434.1517875223.714045,test
9724,1.2.276.0.7230010.3.1.4.8323329.32668.1517875161.717266,test
9725,1.2.276.0.7230010.3.1.4.8323329.12038.1517875237.52068,test
9726,1.2.276.0.7230010.3.1.4.8323329.12156.1517875237.748784,test
9727,1.2.276.0.7230010.3.1.4.8323329.3805.1517875179.568460,test
9728,1.2.276.0.7230010.3.1.4.8323329.1309.1517875167.210689,test
9729,1.2.276.0.7230010.3.1.4.8323329.1792.1517875169.512878,test
9730,1.2.276.0.7230010.3.1.4.8323329.1775.1517875169.363625,test
9731,1.2.276.0.7230010.3.1.4.8323329.12087.1517875237.296214,test
9732,1.2.276.0.7230010.3.1.4.8323329.10575.1517875224.367392,test
9733,1.2.276.0.7230010.3.1.4.8323329.4740.1517875184.518822,test
9734,1.2.276.0.7230010.3.1.4.8323329.409.1517875162.822490,test
9735,1.2.276.0.7230010.3.1.4.8323329.13074.1517875243.428265,test
9736,1.2.276.0.7230010.3.1.4.8323329.1113.1517875166.361287,test
9737,1.2.276.0.7230010.3.1.4.8323329.3769.1517875179.342798,test
9738,1.2.276.0.7230010.3.1.4.8323329.374.1517875162.614663,test
9739,1.2.276.0.7230010.3.1.4.8323329.5034.1517875186.74386,test
9740,1.2.276.0.7230010.3.1.4.8323329.11109.1517875231.212494,test
9741,1.2.276.0.7230010.3.1.4.8323329.13357.1517875244.811168,test
9742,1.2.276.0.7230010.3.1.4.8323329.4506.1517875183.200374,test
9743,1.2.276.0.7230010.3.1.4.8323329.32594.1517875161.399382,test
9744,1.2.276.0.7230010.3.1.4.8323329.12034.1517875237.23008,test
9745,1.2.276.0.7230010.3.1.4.8323329.13011.1517875243.59060,test
9746,1.2.276.0.7230010.3.1.4.8323329.14130.1517875249.765192,test
9747,1.2.276.0.7230010.3.1.4.8323329.32483.1517875160.802853,test
9748,1.2.276.0.7230010.3.1.4.8323329.11853.1517875236.41207,test
9749,1.2.276.0.7230010.3.1.4.8323329.13700.1517875247.291282,test
9750,1.2.276.0.7230010.3.1.4.8323329.13446.1517875245.356580,test
9751,1.2.276.0.7230010.3.1.4.8323329.13618.1517875246.881992,test
9752,1.2.276.0.7230010.3.1.4.8323329.32299.1517875159.769755,test
9753,1.2.276.0.7230010.3.1.4.8323329.2092.1517875171.129723,test
9754,1.2.276.0.7230010.3.1.4.8323329.31951.1517875157.659578,test
9755,1.2.276.0.7230010.3.1.4.8323329.14436.1517875252.99061,test
9756,1.2.276.0.7230010.3.1.4.8323329.548.1517875163.391746,test
9757,1.2.276.0.7230010.3.1.4.8323329.31649.1517875156.69260,test
9758,1.2.276.0.7230010.3.1.4.8323329.10417.1517875223.617426,test
9759,1.2.276.0.7230010.3.1.4.8323329.11672.1517875234.255653,test
9760,1.2.276.0.7230010.3.1.4.8323329.2815.1517875174.864775,test
9761,1.2.276.0.7230010.3.1.4.8323329.4043.1517875180.841018,test
9762,1.2.276.0.7230010.3.1.4.8323329.3450.1517875177.893802,test
9763,1.2.276.0.7230010.3.1.4.8323329.13877.1517875248.443809,test
9764,1.2.276.0.7230010.3.1.4.8323329.2460.1517875172.851039,test
9765,1.2.276.0.7230010.3.1.4.8323329.5071.1517875186.292516,test
9766,1.2.276.0.7230010.3.1.4.8323329.13474.1517875245.497443,test
9767,1.2.276.0.7230010.3.1.4.8323329.14190.1517875250.180433,test
9768,1.2.276.0.7230010.3.1.4.8323329.14347.1517875251.432471,test
9769,1.2.276.0.7230010.3.1.4.8323329.12052.1517875237.127254,test
9770,1.2.276.0.7230010.3.1.4.8323329.11042.1517875230.47700,test
9771,1.2.276.0.7230010.3.1.4.8323329.11823.1517875235.280930,test
9772,1.2.276.0.7230010.3.1.4.8323329.13193.1517875244.73244,test
9773,1.2.276.0.7230010.3.1.4.8323329.10870.1517875226.54765,test
9774,1.2.276.0.7230010.3.1.4.8323329.13290.1517875244.527622,test
9775,1.2.276.0.7230010.3.1.4.8323329.13579.1517875246.713835,test
9776,1.2.276.0.7230010.3.1.4.8323329.11301.1517875232.227986,test
9777,1.2.276.0.7230010.3.1.4.8323329.2786.1517875174.711984,test
9778,1.2.276.0.7230010.3.1.4.8323329.3440.1517875177.845463,test
9779,1.2.276.0.7230010.3.1.4.8323329.3943.1517875180.232118,test
9780,1.2.276.0.7230010.3.1.4.8323329.10203.1517875222.620532,test
9781,1.2.276.0.7230010.3.1.4.8323329.12346.1517875238.698926,test
9782,1.2.276.0.7230010.3.1.4.8323329.10651.1517875224.846171,test
9783,1.2.276.0.7230010.3.1.4.8323329.4159.1517875181.421584,test
9784,1.2.276.0.7230010.3.1.4.8323329.3763.1517875179.334004,test
9785,1.2.276.0.7230010.3.1.4.8323329.2293.1517875171.976600,test
9786,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651,test
9787,1.2.276.0.7230010.3.1.4.8323329.2306.1517875172.62895,test
9788,1.2.276.0.7230010.3.1.4.8323329.2475.1517875172.952933,test
9789,1.2.276.0.7230010.3.1.4.8323329.13540.1517875246.540854,test
9790,1.2.276.0.7230010.3.1.4.8323329.11352.1517875232.537185,test
9791,1.2.276.0.7230010.3.1.4.8323329.2649.1517875173.888097,test
9792,1.2.276.0.7230010.3.1.4.8323329.10014.1517875220.973684,test
9793,1.2.276.0.7230010.3.1.4.8323329.2466.1517875172.902109,test
9794,1.2.276.0.7230010.3.1.4.8323329.2115.1517875171.246998,test
9795,1.2.276.0.7230010.3.1.4.8323329.1535.1517875168.274056,test
9796,1.2.276.0.7230010.3.1.4.8323329.4028.1517875180.727912,test
9797,1.2.276.0.7230010.3.1.4.8323329.10658.1517875224.950294,test
9798,1.2.276.0.7230010.3.1.4.8323329.2005.1517875170.663583,test
9799,1.2.276.0.7230010.3.1.4.8323329.11822.1517875235.266167,test
9800,1.2.276.0.7230010.3.1.4.8323329.32244.1517875159.212997,test
9801,1.2.276.0.7230010.3.1.4.8323329.11045.1517875230.72220,test
9802,1.2.276.0.7230010.3.1.4.8323329.5432.1517875188.91693,test
9803,1.2.276.0.7230010.3.1.4.8323329.10462.1517875223.816149,test
9804,1.2.276.0.7230010.3.1.4.8323329.10175.1517875222.467676,test
9805,1.2.276.0.7230010.3.1.4.8323329.13916.1517875248.635455,test
9806,1.2.276.0.7230010.3.1.4.8323329.10595.1517875224.463659,test
9807,1.2.276.0.7230010.3.1.4.8323329.32160.1517875158.769578,test
9808,1.2.276.0.7230010.3.1.4.8323329.1030.1517875165.982367,test
9809,1.2.276.0.7230010.3.1.4.8323329.3209.1517875176.611814,test
9810,1.2.276.0.7230010.3.1.4.8323329.12377.1517875238.859529,test
9811,1.2.276.0.7230010.3.1.4.8323329.3801.1517875179.547074,test
9812,1.2.276.0.7230010.3.1.4.8323329.11678.1517875234.269005,test
9813,1.2.276.0.7230010.3.1.4.8323329.11699.1517875234.369253,test
9814,1.2.276.0.7230010.3.1.4.8323329.12651.1517875240.978591,test
9815,1.2.276.0.7230010.3.1.4.8323329.31918.1517875157.496461,test
9816,1.2.276.0.7230010.3.1.4.8323329.14052.1517875249.355801,test
9817,1.2.276.0.7230010.3.1.4.8323329.13769.1517875247.833210,test
9818,1.2.276.0.7230010.3.1.4.8323329.10894.1517875226.165117,test
9819,1.2.276.0.7230010.3.1.4.8323329.31675.1517875156.269101,test
9820,1.2.276.0.7230010.3.1.4.8323329.12708.1517875241.263837,test
9821,1.2.276.0.7230010.3.1.4.8323329.13737.1517875247.647555,test
9822,1.2.276.0.7230010.3.1.4.8323329.12115.1517875237.449310,test
9823,1.2.276.0.7230010.3.1.4.8323329.12930.1517875242.580095,test
9824,1.2.276.0.7230010.3.1.4.8323329.13199.1517875244.107782,test
9825,1.2.276.0.7230010.3.1.4.8323329.10610.1517875224.537160,test
9826,1.2.276.0.7230010.3.1.4.8323329.12270.1517875238.348414,test
9827,1.2.276.0.7230010.3.1.4.8323329.32602.1517875161.423196,test
9828,1.2.276.0.7230010.3.1.4.8323329.31944.1517875157.598630,test
9829,1.2.276.0.7230010.3.1.4.8323329.4792.1517875184.825666,test
9830,1.2.276.0.7230010.3.1.4.8323329.32171.1517875158.857184,test
9831,1.2.276.0.7230010.3.1.4.8323329.4024.1517875180.707402,test
9832,1.2.276.0.7230010.3.1.4.8323329.3619.1517875178.705104,test
9833,1.2.276.0.7230010.3.1.4.8323329.31794.1517875156.880418,test
9834,1.2.276.0.7230010.3.1.4.8323329.32154.1517875158.731232,test
9835,1.2.276.0.7230010.3.1.4.8323329.32719.1517875161.965007,test
9836,1.2.276.0.7230010.3.1.4.8323329.3005.1517875175.651884,test
9837,1.2.276.0.7230010.3.1.4.8323329.11368.1517875232.635843,test
9838,1.2.276.0.7230010.3.1.4.8323329.11767.1517875234.698399,test
9839,1.2.276.0.7230010.3.1.4.8323329.32208.1517875159.18115,test
9840,1.2.276.0.7230010.3.1.4.8323329.10715.1517875225.231769,test
9841,1.2.276.0.7230010.3.1.4.8323329.13477.1517875245.501552,test
9842,1.2.276.0.7230010.3.1.4.8323329.10163.1517875222.437349,test
9843,1.2.276.0.7230010.3.1.4.8323329.12813.1517875241.984969,test
9844,1.2.276.0.7230010.3.1.4.8323329.10181.1517875222.501595,test
9845,1.2.276.0.7230010.3.1.4.8323329.32034.1517875158.122247,test
9846,1.2.276.0.7230010.3.1.4.8323329.10057.1517875221.791666,test
9847,1.2.276.0.7230010.3.1.4.8323329.11001.1517875229.350228,test
9848,1.2.276.0.7230010.3.1.4.8323329.31866.1517875157.219023,test
9849,1.2.276.0.7230010.3.1.4.8323329.3972.1517875180.410052,test
9850,1.2.276.0.7230010.3.1.4.8323329.498.1517875163.202529,test
9851,1.2.276.0.7230010.3.1.4.8323329.32451.1517875160.672458,test
9852,1.2.276.0.7230010.3.1.4.8323329.32222.1517875159.83015,test
9853,1.2.276.0.7230010.3.1.4.8323329.13412.1517875245.198205,test
9854,1.2.276.0.7230010.3.1.4.8323329.1388.1517875167.509811,test
9855,1.2.276.0.7230010.3.1.4.8323329.11952.1517875236.609559,test
9856,1.2.276.0.7230010.3.1.4.8323329.1904.1517875170.166808,test
9857,1.2.276.0.7230010.3.1.4.8323329.1963.1517875170.446426,test
9858,1.2.276.0.7230010.3.1.4.8323329.1720.1517875169.100568,test
9859,1.2.276.0.7230010.3.1.4.8323329.421.1517875162.854869,test
9860,1.2.276.0.7230010.3.1.4.8323329.11291.1517875232.186880,test
9861,1.2.276.0.7230010.3.1.4.8323329.2162.1517875171.418620,test
9862,1.2.276.0.7230010.3.1.4.8323329.2765.1517875174.594000,test
9863,1.2.276.0.7230010.3.1.4.8323329.5051.1517875186.145864,test
9864,1.2.276.0.7230010.3.1.4.8323329.4394.1517875182.638026,test
9865,1.2.276.0.7230010.3.1.4.8323329.10426.1517875223.671083,test
9866,1.2.276.0.7230010.3.1.4.8323329.4785.1517875184.789298,test
9867,1.2.276.0.7230010.3.1.4.8323329.5657.1517875189.357044,test
9868,1.2.276.0.7230010.3.1.4.8323329.1536.1517875168.273817,test
9869,1.2.276.0.7230010.3.1.4.8323329.10722.1517875225.293697,test
9870,1.2.276.0.7230010.3.1.4.8323329.1453.1517875167.861719,test
9871,1.2.276.0.7230010.3.1.4.8323329.31906.1517875157.435757,test
9872,1.2.276.0.7230010.3.1.4.8323329.5536.1517875188.697339,test
9873,1.2.276.0.7230010.3.1.4.8323329.12361.1517875238.784537,test
9874,1.2.276.0.7230010.3.1.4.8323329.463.1517875163.62182,test
9875,1.2.276.0.7230010.3.1.4.8323329.11923.1517875236.496214,test
9876,1.2.276.0.7230010.3.1.4.8323329.303.1517875162.295039,test
9877,1.2.276.0.7230010.3.1.4.8323329.11405.1517875232.807474,test
9878,1.2.276.0.7230010.3.1.4.8323329.12664.1517875241.34925,test
9879,1.2.276.0.7230010.3.1.4.8323329.10414.1517875223.595972,test
9880,1.2.276.0.7230010.3.1.4.8323329.32724.1517875161.985602,test
9881,1.2.276.0.7230010.3.1.4.8323329.32655.1517875161.663274,test
9882,1.2.276.0.7230010.3.1.4.8323329.32533.1517875161.41990,test
9883,1.2.276.0.7230010.3.1.4.8323329.10753.1517875225.474691,test
9884,1.2.276.0.7230010.3.1.4.8323329.489.1517875163.169250,test
9885,1.2.276.0.7230010.3.1.4.8323329.13352.1517875244.772592,test
9886,1.2.276.0.7230010.3.1.4.8323329.10487.1517875223.919498,test
9887,1.2.276.0.7230010.3.1.4.8323329.4728.1517875184.339478,test
9888,1.2.276.0.7230010.3.1.4.8323329.2612.1517875173.713262,test
9889,1.2.276.0.7230010.3.1.4.8323329.4636.1517875183.890406,test
9890,1.2.276.0.7230010.3.1.4.8323329.2458.1517875172.839298,test
9891,1.2.276.0.7230010.3.1.4.8323329.13037.1517875243.227894,test
9892,1.2.276.0.7230010.3.1.4.8323329.10965.1517875228.736774,test
9893,1.2.276.0.7230010.3.1.4.8323329.5774.1517875190.424185,test
9894,1.2.276.0.7230010.3.1.4.8323329.2262.1517875171.857099,test
9895,1.2.276.0.7230010.3.1.4.8323329.11838.1517875235.971159,test
9896,1.2.276.0.7230010.3.1.4.8323329.2535.1517875173.254390,test
9897,1.2.276.0.7230010.3.1.4.8323329.14292.1517875250.605080,test
9898,1.2.276.0.7230010.3.1.4.8323329.453.1517875163.10656,test
9899,1.2.276.0.7230010.3.1.4.8323329.10023.1517875221.9111,test
9900,1.2.276.0.7230010.3.1.4.8323329.11920.1517875236.488335,test
9901,1.2.276.0.7230010.3.1.4.8323329.14585.1517875252.849300,test
9902,1.2.276.0.7230010.3.1.4.8323329.5796.1517875190.763845,test
